"scene_token","frame_token","scene_description","num_objects","num_cameras","qa_categories","num_perception_qa","num_prediction_qa","num_planning_qa","num_behavior_qa","total_qa","image_paths"
"01c8c59260db4a3682d7b4f8da65425e","6cce689746364f038132ebe9e1b470f4","The ego vehicle travels along the current road, passing through multiple intersections, and is about to enter the left lane.","3","6","perception, prediction, planning, behavior","29","24","17","1","71","CAM_FRONT:../nuscenes/samples/CAM_FRONT/n015-2018-08-01-16-41-59+0800__CAM_FRONT__1533113383512460.jpg | CAM_FRONT_LEFT:../nuscenes/samples/CAM_FRONT_LEFT/n015-2018-08-01-16-41-59+0800__CAM_FRONT_LEFT__1533113383504844.jpg | CAM_FRONT_RIGHT:../nuscenes/samples/CAM_FRONT_RIGHT/n015-2018-08-01-16-41-59+0800__CAM_FRONT_RIGHT__1533113383520339.jpg | CAM_BACK:../nuscenes/samples/CAM_BACK/n015-2018-08-01-16-41-59+0800__CAM_BACK__1533113383537538.jpg | CAM_BACK_LEFT:../nuscenes/samples/CAM_BACK_LEFT/n015-2018-08-01-16-41-59+0800__CAM_BACK_LEFT__1533113383547423.jpg | CAM_BACK_RIGHT:../nuscenes/samples/CAM_BACK_RIGHT/n015-2018-08-01-16-41-59+0800__CAM_BACK_RIGHT__1533113383527893.jpg"
"01c8c59260db4a3682d7b4f8da65425e","7303216e8fe24d999aa59364685f7a6d","The ego vehicle travels along the current road, passing through multiple intersections, and is about to enter the left lane.","3","6","perception, prediction, planning, behavior","26","25","16","1","68","CAM_FRONT:../nuscenes/samples/CAM_FRONT/n015-2018-08-01-16-41-59+0800__CAM_FRONT__1533113395862460.jpg | CAM_FRONT_LEFT:../nuscenes/samples/CAM_FRONT_LEFT/n015-2018-08-01-16-41-59+0800__CAM_FRONT_LEFT__1533113395854844.jpg | CAM_FRONT_RIGHT:../nuscenes/samples/CAM_FRONT_RIGHT/n015-2018-08-01-16-41-59+0800__CAM_FRONT_RIGHT__1533113395870339.jpg | CAM_BACK:../nuscenes/samples/CAM_BACK/n015-2018-08-01-16-41-59+0800__CAM_BACK__1533113395887525.jpg | CAM_BACK_LEFT:../nuscenes/samples/CAM_BACK_LEFT/n015-2018-08-01-16-41-59+0800__CAM_BACK_LEFT__1533113395897424.jpg | CAM_BACK_RIGHT:../nuscenes/samples/CAM_BACK_RIGHT/n015-2018-08-01-16-41-59+0800__CAM_BACK_RIGHT__1533113395877893.jpg"
"01c8c59260db4a3682d7b4f8da65425e","36db39bdcc7546a5b35611612fe39c11","The ego vehicle travels along the current road, passing through multiple intersections, and is about to enter the left lane.","3","6","perception, prediction, planning, behavior","30","27","16","1","74","CAM_FRONT:../nuscenes/samples/CAM_FRONT/n015-2018-08-01-16-41-59+0800__CAM_FRONT__1533113389362460.jpg | CAM_FRONT_LEFT:../nuscenes/samples/CAM_FRONT_LEFT/n015-2018-08-01-16-41-59+0800__CAM_FRONT_LEFT__1533113389354844.jpg | CAM_FRONT_RIGHT:../nuscenes/samples/CAM_FRONT_RIGHT/n015-2018-08-01-16-41-59+0800__CAM_FRONT_RIGHT__1533113389370339.jpg | CAM_BACK:../nuscenes/samples/CAM_BACK/n015-2018-08-01-16-41-59+0800__CAM_BACK__1533113389387525.jpg | CAM_BACK_LEFT:../nuscenes/samples/CAM_BACK_LEFT/n015-2018-08-01-16-41-59+0800__CAM_BACK_LEFT__1533113389397425.jpg | CAM_BACK_RIGHT:../nuscenes/samples/CAM_BACK_RIGHT/n015-2018-08-01-16-41-59+0800__CAM_BACK_RIGHT__1533113389377893.jpg"
"01c8c59260db4a3682d7b4f8da65425e","f05b9c82d8d64afb961a13d17f3a5745","The ego vehicle travels along the current road, passing through multiple intersections, and is about to enter the left lane.","4","6","perception, prediction, planning, behavior","31","33","20","1","85","CAM_FRONT:../nuscenes/samples/CAM_FRONT/n015-2018-08-01-16-41-59+0800__CAM_FRONT__1533113384412460.jpg | CAM_FRONT_LEFT:../nuscenes/samples/CAM_FRONT_LEFT/n015-2018-08-01-16-41-59+0800__CAM_FRONT_LEFT__1533113384404844.jpg | CAM_FRONT_RIGHT:../nuscenes/samples/CAM_FRONT_RIGHT/n015-2018-08-01-16-41-59+0800__CAM_FRONT_RIGHT__1533113384420339.jpg | CAM_BACK:../nuscenes/samples/CAM_BACK/n015-2018-08-01-16-41-59+0800__CAM_BACK__1533113384437525.jpg | CAM_BACK_LEFT:../nuscenes/samples/CAM_BACK_LEFT/n015-2018-08-01-16-41-59+0800__CAM_BACK_LEFT__1533113384447423.jpg | CAM_BACK_RIGHT:../nuscenes/samples/CAM_BACK_RIGHT/n015-2018-08-01-16-41-59+0800__CAM_BACK_RIGHT__1533113384427893.jpg"
"01c8c59260db4a3682d7b4f8da65425e","fc6f81df6c154e5699b9d9ef5dbce79c","The ego vehicle travels along the current road, passing through multiple intersections, and is about to enter the left lane.","3","6","perception, prediction, planning, behavior","27","25","14","1","67","CAM_FRONT:../nuscenes/samples/CAM_FRONT/n015-2018-08-01-16-41-59+0800__CAM_FRONT__1533113397362460.jpg | CAM_FRONT_LEFT:../nuscenes/samples/CAM_FRONT_LEFT/n015-2018-08-01-16-41-59+0800__CAM_FRONT_LEFT__1533113397354844.jpg | CAM_FRONT_RIGHT:../nuscenes/samples/CAM_FRONT_RIGHT/n015-2018-08-01-16-41-59+0800__CAM_FRONT_RIGHT__1533113397370339.jpg | CAM_BACK:../nuscenes/samples/CAM_BACK/n015-2018-08-01-16-41-59+0800__CAM_BACK__1533113397387525.jpg | CAM_BACK_LEFT:../nuscenes/samples/CAM_BACK_LEFT/n015-2018-08-01-16-41-59+0800__CAM_BACK_LEFT__1533113397397423.jpg | CAM_BACK_RIGHT:../nuscenes/samples/CAM_BACK_RIGHT/n015-2018-08-01-16-41-59+0800__CAM_BACK_RIGHT__1533113397377893.jpg"
"01c8c59260db4a3682d7b4f8da65425e","a8a353ae8b684b58a38547bcd222280a","The ego vehicle travels along the current road, passing through multiple intersections, and is about to enter the left lane.","3","6","perception, prediction, planning, behavior","24","26","16","1","67","CAM_FRONT:../nuscenes/samples/CAM_FRONT/n015-2018-08-01-16-41-59+0800__CAM_FRONT__1533113393862460.jpg | CAM_FRONT_LEFT:../nuscenes/samples/CAM_FRONT_LEFT/n015-2018-08-01-16-41-59+0800__CAM_FRONT_LEFT__1533113393854844.jpg | CAM_FRONT_RIGHT:../nuscenes/samples/CAM_FRONT_RIGHT/n015-2018-08-01-16-41-59+0800__CAM_FRONT_RIGHT__1533113393870339.jpg | CAM_BACK:../nuscenes/samples/CAM_BACK/n015-2018-08-01-16-41-59+0800__CAM_BACK__1533113393887525.jpg | CAM_BACK_LEFT:../nuscenes/samples/CAM_BACK_LEFT/n015-2018-08-01-16-41-59+0800__CAM_BACK_LEFT__1533113393897423.jpg | CAM_BACK_RIGHT:../nuscenes/samples/CAM_BACK_RIGHT/n015-2018-08-01-16-41-59+0800__CAM_BACK_RIGHT__1533113393877893.jpg"
"0287702725184161af95373198546a59","a5168eb6ba6c4618875f8837ee6cb9e0","The ego vehicle halted at the intersection, awaiting the illumination of the green light.","6","6","perception, prediction, planning, behavior","51","36","28","1","116","CAM_FRONT:../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-41-50-0400__CAM_FRONT__1537292727162404.jpg | CAM_FRONT_LEFT:../nuscenes/samples/CAM_FRONT_LEFT/n008-2018-09-18-13-41-50-0400__CAM_FRONT_LEFT__1537292727154799.jpg | CAM_FRONT_RIGHT:../nuscenes/samples/CAM_FRONT_RIGHT/n008-2018-09-18-13-41-50-0400__CAM_FRONT_RIGHT__1537292727170482.jpg | CAM_BACK:../nuscenes/samples/CAM_BACK/n008-2018-09-18-13-41-50-0400__CAM_BACK__1537292727187558.jpg | CAM_BACK_LEFT:../nuscenes/samples/CAM_BACK_LEFT/n008-2018-09-18-13-41-50-0400__CAM_BACK_LEFT__1537292727197405.jpg | CAM_BACK_RIGHT:../nuscenes/samples/CAM_BACK_RIGHT/n008-2018-09-18-13-41-50-0400__CAM_BACK_RIGHT__1537292727178113.jpg"
"0287702725184161af95373198546a59","eae59f83bcbb49d8a01ba55f8c618b7d","The ego vehicle halted at the intersection, awaiting the illumination of the green light.","6","6","perception, prediction, planning, behavior","42","37","28","1","108","CAM_FRONT:../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-41-50-0400__CAM_FRONT__1537292717162404.jpg | CAM_FRONT_LEFT:../nuscenes/samples/CAM_FRONT_LEFT/n008-2018-09-18-13-41-50-0400__CAM_FRONT_LEFT__1537292717154799.jpg | CAM_FRONT_RIGHT:../nuscenes/samples/CAM_FRONT_RIGHT/n008-2018-09-18-13-41-50-0400__CAM_FRONT_RIGHT__1537292717170482.jpg | CAM_BACK:../nuscenes/samples/CAM_BACK/n008-2018-09-18-13-41-50-0400__CAM_BACK__1537292717187558.jpg | CAM_BACK_LEFT:../nuscenes/samples/CAM_BACK_LEFT/n008-2018-09-18-13-41-50-0400__CAM_BACK_LEFT__1537292717197405.jpg | CAM_BACK_RIGHT:../nuscenes/samples/CAM_BACK_RIGHT/n008-2018-09-18-13-41-50-0400__CAM_BACK_RIGHT__1537292717178113.jpg"
"0287702725184161af95373198546a59","75e1bed6787b45bf89f4a5a630bdf8c0","The ego vehicle halted at the intersection, awaiting the illumination of the green light.","5","6","perception, prediction, planning, behavior","52","32","25","1","110","CAM_FRONT:../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-41-50-0400__CAM_FRONT__1537292718662404.jpg | CAM_FRONT_LEFT:../nuscenes/samples/CAM_FRONT_LEFT/n008-2018-09-18-13-41-50-0400__CAM_FRONT_LEFT__1537292718654799.jpg | CAM_FRONT_RIGHT:../nuscenes/samples/CAM_FRONT_RIGHT/n008-2018-09-18-13-41-50-0400__CAM_FRONT_RIGHT__1537292718670482.jpg | CAM_BACK:../nuscenes/samples/CAM_BACK/n008-2018-09-18-13-41-50-0400__CAM_BACK__1537292718687558.jpg | CAM_BACK_LEFT:../nuscenes/samples/CAM_BACK_LEFT/n008-2018-09-18-13-41-50-0400__CAM_BACK_LEFT__1537292718697405.jpg | CAM_BACK_RIGHT:../nuscenes/samples/CAM_BACK_RIGHT/n008-2018-09-18-13-41-50-0400__CAM_BACK_RIGHT__1537292718678113.jpg"
"0287702725184161af95373198546a59","80481b4847f14ac1897308b13853e344","The ego vehicle halted at the intersection, awaiting the illumination of the green light.","6","6","perception, prediction, planning, behavior","54","36","28","1","119","CAM_FRONT:../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-41-50-0400__CAM_FRONT__1537292724112404.jpg | CAM_FRONT_LEFT:../nuscenes/samples/CAM_FRONT_LEFT/n008-2018-09-18-13-41-50-0400__CAM_FRONT_LEFT__1537292724104799.jpg | CAM_FRONT_RIGHT:../nuscenes/samples/CAM_FRONT_RIGHT/n008-2018-09-18-13-41-50-0400__CAM_FRONT_RIGHT__1537292724120482.jpg | CAM_BACK:../nuscenes/samples/CAM_BACK/n008-2018-09-18-13-41-50-0400__CAM_BACK__1537292724137558.jpg | CAM_BACK_LEFT:../nuscenes/samples/CAM_BACK_LEFT/n008-2018-09-18-13-41-50-0400__CAM_BACK_LEFT__1537292724147405.jpg | CAM_BACK_RIGHT:../nuscenes/samples/CAM_BACK_RIGHT/n008-2018-09-18-13-41-50-0400__CAM_BACK_RIGHT__1537292724128113.jpg"
"0287702725184161af95373198546a59","675a8c5e014e4fda9b48acefe1effae3","The ego vehicle halted at the intersection, awaiting the illumination of the green light.","5","6","perception, prediction, planning, behavior","38","31","24","1","94","CAM_FRONT:../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-41-50-0400__CAM_FRONT__1537292729612404.jpg | CAM_FRONT_LEFT:../nuscenes/samples/CAM_FRONT_LEFT/n008-2018-09-18-13-41-50-0400__CAM_FRONT_LEFT__1537292729604799.jpg | CAM_FRONT_RIGHT:../nuscenes/samples/CAM_FRONT_RIGHT/n008-2018-09-18-13-41-50-0400__CAM_FRONT_RIGHT__1537292729620482.jpg | CAM_BACK:../nuscenes/samples/CAM_BACK/n008-2018-09-18-13-41-50-0400__CAM_BACK__1537292729637558.jpg | CAM_BACK_LEFT:../nuscenes/samples/CAM_BACK_LEFT/n008-2018-09-18-13-41-50-0400__CAM_BACK_LEFT__1537292729647405.jpg | CAM_BACK_RIGHT:../nuscenes/samples/CAM_BACK_RIGHT/n008-2018-09-18-13-41-50-0400__CAM_BACK_RIGHT__1537292729628113.jpg"
"0287702725184161af95373198546a59","ba71abdfd5af46468a454858d7e5814e","The ego vehicle halted at the intersection, awaiting the illumination of the green light.","6","6","perception, prediction, planning, behavior","52","38","29","1","120","CAM_FRONT:../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-41-50-0400__CAM_FRONT__1537292713762404.jpg | CAM_FRONT_LEFT:../nuscenes/samples/CAM_FRONT_LEFT/n008-2018-09-18-13-41-50-0400__CAM_FRONT_LEFT__1537292713754799.jpg | CAM_FRONT_RIGHT:../nuscenes/samples/CAM_FRONT_RIGHT/n008-2018-09-18-13-41-50-0400__CAM_FRONT_RIGHT__1537292713770490.jpg | CAM_BACK:../nuscenes/samples/CAM_BACK/n008-2018-09-18-13-41-50-0400__CAM_BACK__1537292713787558.jpg | CAM_BACK_LEFT:../nuscenes/samples/CAM_BACK_LEFT/n008-2018-09-18-13-41-50-0400__CAM_BACK_LEFT__1537292713797405.jpg | CAM_BACK_RIGHT:../nuscenes/samples/CAM_BACK_RIGHT/n008-2018-09-18-13-41-50-0400__CAM_BACK_RIGHT__1537292713778113.jpg"
"02e484442a2f411b971edcf96ebbe885","33292db2389948818ea680a50bea062c","After the ego vehicle initiates motion, it proceeds through the intersection regulated by traffic lights, continuing its forward trajectory.","4","6","perception, prediction, planning, behavior","38","29","18","1","86","CAM_FRONT:../nuscenes/samples/CAM_FRONT/n015-2018-09-26-11-17-24+0800__CAM_FRONT__1537932262012460.jpg | CAM_FRONT_LEFT:../nuscenes/samples/CAM_FRONT_LEFT/n015-2018-09-26-11-17-24+0800__CAM_FRONT_LEFT__1537932262004844.jpg | CAM_FRONT_RIGHT:../nuscenes/samples/CAM_FRONT_RIGHT/n015-2018-09-26-11-17-24+0800__CAM_FRONT_RIGHT__1537932262020339.jpg | CAM_BACK:../nuscenes/samples/CAM_BACK/n015-2018-09-26-11-17-24+0800__CAM_BACK__1537932262037525.jpg | CAM_BACK_LEFT:../nuscenes/samples/CAM_BACK_LEFT/n015-2018-09-26-11-17-24+0800__CAM_BACK_LEFT__1537932262047423.jpg | CAM_BACK_RIGHT:../nuscenes/samples/CAM_BACK_RIGHT/n015-2018-09-26-11-17-24+0800__CAM_BACK_RIGHT__1537932262027893.jpg"
"02e484442a2f411b971edcf96ebbe885","0a571660608e4cd6a30d34b598b35424","After the ego vehicle initiates motion, it proceeds through the intersection regulated by traffic lights, continuing its forward trajectory.","5","6","perception, prediction, planning, behavior","48","33","25","1","107","CAM_FRONT:../nuscenes/samples/CAM_FRONT/n015-2018-09-26-11-17-24+0800__CAM_FRONT__1537932271662460.jpg | CAM_FRONT_LEFT:../nuscenes/samples/CAM_FRONT_LEFT/n015-2018-09-26-11-17-24+0800__CAM_FRONT_LEFT__1537932271654844.jpg | CAM_FRONT_RIGHT:../nuscenes/samples/CAM_FRONT_RIGHT/n015-2018-09-26-11-17-24+0800__CAM_FRONT_RIGHT__1537932271670339.jpg | CAM_BACK:../nuscenes/samples/CAM_BACK/n015-2018-09-26-11-17-24+0800__CAM_BACK__1537932271687525.jpg | CAM_BACK_LEFT:../nuscenes/samples/CAM_BACK_LEFT/n015-2018-09-26-11-17-24+0800__CAM_BACK_LEFT__1537932271697423.jpg | CAM_BACK_RIGHT:../nuscenes/samples/CAM_BACK_RIGHT/n015-2018-09-26-11-17-24+0800__CAM_BACK_RIGHT__1537932271677893.jpg"
"02e484442a2f411b971edcf96ebbe885","b14373fec1b8474187fd176710a6fd6b","After the ego vehicle initiates motion, it proceeds through the intersection regulated by traffic lights, continuing its forward trajectory.","4","6","perception, prediction, planning, behavior","43","30","22","1","96","CAM_FRONT:../nuscenes/samples/CAM_FRONT/n015-2018-09-26-11-17-24+0800__CAM_FRONT__1537932273162460.jpg | CAM_FRONT_LEFT:../nuscenes/samples/CAM_FRONT_LEFT/n015-2018-09-26-11-17-24+0800__CAM_FRONT_LEFT__1537932273154844.jpg | CAM_FRONT_RIGHT:../nuscenes/samples/CAM_FRONT_RIGHT/n015-2018-09-26-11-17-24+0800__CAM_FRONT_RIGHT__1537932273170381.jpg | CAM_BACK:../nuscenes/samples/CAM_BACK/n015-2018-09-26-11-17-24+0800__CAM_BACK__1537932273187525.jpg | CAM_BACK_LEFT:../nuscenes/samples/CAM_BACK_LEFT/n015-2018-09-26-11-17-24+0800__CAM_BACK_LEFT__1537932273197423.jpg | CAM_BACK_RIGHT:../nuscenes/samples/CAM_BACK_RIGHT/n015-2018-09-26-11-17-24+0800__CAM_BACK_RIGHT__1537932273177893.jpg"
"02e484442a2f411b971edcf96ebbe885","dec94c9fa602428e8c6985e830bb0b26","After the ego vehicle initiates motion, it proceeds through the intersection regulated by traffic lights, continuing its forward trajectory.","4","6","perception, prediction, planning, behavior","50","33","21","1","105","CAM_FRONT:../nuscenes/samples/CAM_FRONT/n015-2018-09-26-11-17-24+0800__CAM_FRONT__1537932268612460.jpg | CAM_FRONT_LEFT:../nuscenes/samples/CAM_FRONT_LEFT/n015-2018-09-26-11-17-24+0800__CAM_FRONT_LEFT__1537932268604844.jpg | CAM_FRONT_RIGHT:../nuscenes/samples/CAM_FRONT_RIGHT/n015-2018-09-26-11-17-24+0800__CAM_FRONT_RIGHT__1537932268620339.jpg | CAM_BACK:../nuscenes/samples/CAM_BACK/n015-2018-09-26-11-17-24+0800__CAM_BACK__1537932268637525.jpg | CAM_BACK_LEFT:../nuscenes/samples/CAM_BACK_LEFT/n015-2018-09-26-11-17-24+0800__CAM_BACK_LEFT__1537932268647440.jpg | CAM_BACK_RIGHT:../nuscenes/samples/CAM_BACK_RIGHT/n015-2018-09-26-11-17-24+0800__CAM_BACK_RIGHT__1537932268627893.jpg"
"02e484442a2f411b971edcf96ebbe885","6c2b6d6b9c6c42179ce63671ea135f34","After the ego vehicle initiates motion, it proceeds through the intersection regulated by traffic lights, continuing its forward trajectory.","4","6","perception, prediction, planning, behavior","42","30","21","1","94","CAM_FRONT:../nuscenes/samples/CAM_FRONT/n015-2018-09-26-11-17-24+0800__CAM_FRONT__1537932274162460.jpg | CAM_FRONT_LEFT:../nuscenes/samples/CAM_FRONT_LEFT/n015-2018-09-26-11-17-24+0800__CAM_FRONT_LEFT__1537932274154844.jpg | CAM_FRONT_RIGHT:../nuscenes/samples/CAM_FRONT_RIGHT/n015-2018-09-26-11-17-24+0800__CAM_FRONT_RIGHT__1537932274170339.jpg | CAM_BACK:../nuscenes/samples/CAM_BACK/n015-2018-09-26-11-17-24+0800__CAM_BACK__1537932274187525.jpg | CAM_BACK_LEFT:../nuscenes/samples/CAM_BACK_LEFT/n015-2018-09-26-11-17-24+0800__CAM_BACK_LEFT__1537932274197423.jpg | CAM_BACK_RIGHT:../nuscenes/samples/CAM_BACK_RIGHT/n015-2018-09-26-11-17-24+0800__CAM_BACK_RIGHT__1537932274177893.jpg"
"02e484442a2f411b971edcf96ebbe885","40fb4a2c2a7c419784ae5413738d6b10","After the ego vehicle initiates motion, it proceeds through the intersection regulated by traffic lights, continuing its forward trajectory.","4","6","perception, prediction, planning, behavior","36","31","19","1","87","CAM_FRONT:../nuscenes/samples/CAM_FRONT/n015-2018-09-26-11-17-24+0800__CAM_FRONT__1537932265612460.jpg | CAM_FRONT_LEFT:../nuscenes/samples/CAM_FRONT_LEFT/n015-2018-09-26-11-17-24+0800__CAM_FRONT_LEFT__1537932265604844.jpg | CAM_FRONT_RIGHT:../nuscenes/samples/CAM_FRONT_RIGHT/n015-2018-09-26-11-17-24+0800__CAM_FRONT_RIGHT__1537932265620339.jpg | CAM_BACK:../nuscenes/samples/CAM_BACK/n015-2018-09-26-11-17-24+0800__CAM_BACK__1537932265637525.jpg | CAM_BACK_LEFT:../nuscenes/samples/CAM_BACK_LEFT/n015-2018-09-26-11-17-24+0800__CAM_BACK_LEFT__1537932265647423.jpg | CAM_BACK_RIGHT:../nuscenes/samples/CAM_BACK_RIGHT/n015-2018-09-26-11-17-24+0800__CAM_BACK_RIGHT__1537932265627893.jpg"
"02e484442a2f411b971edcf96ebbe885","88e5ef09515d413f84fa21b087065420","After the ego vehicle initiates motion, it proceeds through the intersection regulated by traffic lights, continuing its forward trajectory.","5","6","perception, prediction, planning, behavior","48","33","25","1","107","CAM_FRONT:../nuscenes/samples/CAM_FRONT/n015-2018-09-26-11-17-24+0800__CAM_FRONT__1537932267112460.jpg | CAM_FRONT_LEFT:../nuscenes/samples/CAM_FRONT_LEFT/n015-2018-09-26-11-17-24+0800__CAM_FRONT_LEFT__1537932267104844.jpg | CAM_FRONT_RIGHT:../nuscenes/samples/CAM_FRONT_RIGHT/n015-2018-09-26-11-17-24+0800__CAM_FRONT_RIGHT__1537932267120339.jpg | CAM_BACK:../nuscenes/samples/CAM_BACK/n015-2018-09-26-11-17-24+0800__CAM_BACK__1537932267137525.jpg | CAM_BACK_LEFT:../nuscenes/samples/CAM_BACK_LEFT/n015-2018-09-26-11-17-24+0800__CAM_BACK_LEFT__1537932267147423.jpg | CAM_BACK_RIGHT:../nuscenes/samples/CAM_BACK_RIGHT/n015-2018-09-26-11-17-24+0800__CAM_BACK_RIGHT__1537932267127893.jpg"
"02e484442a2f411b971edcf96ebbe885","0473336e6eb74a03be3113d5a55ab6dc","After the ego vehicle initiates motion, it proceeds through the intersection regulated by traffic lights, continuing its forward trajectory.","4","6","perception, prediction, planning, behavior","38","29","20","1","88","CAM_FRONT:../nuscenes/samples/CAM_FRONT/n015-2018-09-26-11-17-24+0800__CAM_FRONT__1537932261012460.jpg | CAM_FRONT_LEFT:../nuscenes/samples/CAM_FRONT_LEFT/n015-2018-09-26-11-17-24+0800__CAM_FRONT_LEFT__1537932261004844.jpg | CAM_FRONT_RIGHT:../nuscenes/samples/CAM_FRONT_RIGHT/n015-2018-09-26-11-17-24+0800__CAM_FRONT_RIGHT__1537932261020339.jpg | CAM_BACK:../nuscenes/samples/CAM_BACK/n015-2018-09-26-11-17-24+0800__CAM_BACK__1537932261037525.jpg | CAM_BACK_LEFT:../nuscenes/samples/CAM_BACK_LEFT/n015-2018-09-26-11-17-24+0800__CAM_BACK_LEFT__1537932261047423.jpg | CAM_BACK_RIGHT:../nuscenes/samples/CAM_BACK_RIGHT/n015-2018-09-26-11-17-24+0800__CAM_BACK_RIGHT__1537932261027893.jpg"
